Scenario - 
Logfile written - 06/22/2013 13:14:11

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
evnka101_1passive	421	Sound	standard	4982651	0	1			0		other	0
evnka101_1passive	422	Sound	standard	4995271	0	2			0		other	0
evnka101_1passive	423	Sound	deviant	5007381	0	1			0		other	0
evnka101_1passive	424	Sound	standard	5018670	0	2			0		other	0
evnka101_1passive	425	Sound	standard	5029970	0	1			0		other	0
evnka101_1passive	426	Sound	standard	5042259	0	1			0		other	0
evnka101_1passive	427	Sound	deviant	5053109	0	2			0		other	0
evnka101_1passive	428	Sound	standard	5064369	0	1			0		other	0
evnka101_1passive	429	Sound	standard	5075728	0	2			0		other	0
evnka101_1passive	430	Sound	standard	5087658	0	2			0		other	0
evnka101_1passive	431	Sound	deviant	5099298	0	1			0		other	0
evnka101_1passive	432	Sound	standard	5111969	0	1			0		other	0
evnka101_1passive	433	Sound	standard	5124078	0	2			0		other	0
evnka101_1passive	434	Sound	standard	5135918	0	2			0		other	0
evnka101_1passive	435	Sound	standard	5148368	0	2			0		other	0
evnka101_1passive	436	Sound	standard	5160038	0	1			0		other	0
evnka101_1passive	437	Sound	deviant	5171248	0	1			0		other	0
evnka101_1passive	438	Sound	standard	5183567	0	1			0		other	0
evnka101_1passive	439	Sound	standard	5194957	0	1			0		other	0
evnka101_1passive	440	Sound	standard	5206577	0	1			0		other	0
evnka101_1passive	441	Sound	deviant	5219297	0	1			0		other	0
evnka101_1passive	442	Sound	standard	5230297	0	1			0		other	0
evnka101_1passive	443	Sound	standard	5241637	0	2			0		other	0
evnka101_1passive	444	Sound	standard	5254187	0	1			0		other	0
evnka101_1passive	445	Sound	standard	5265837	0	2			0		other	0
evnka101_1passive	446	Sound	deviant	5278208	0	1			0		other	0
evnka101_1passive	447	Sound	standard	5290727	0	2			0		other	0
evnka101_1passive	448	Sound	standard	5301747	0	2			0		other	0
evnka101_1passive	449	Sound	standard	5313367	0	2			0		other	0
evnka101_1passive	450	Sound	standard	5324457	0	2			0		other	0
evnka101_1passive	451	Sound	deviant	5335217	0	2			0		other	0
evnka101_1passive	452	Sound	standard	5346727	0	1			0		other	0
evnka101_1passive	453	Sound	standard	5359096	0	2			0		other	0
evnka101_1passive	454	Sound	standard	5370806	0	2			0		other	0
evnka101_1passive	455	Sound	standard	5382986	0	2			0		other	0
evnka101_1passive	456	Sound	standard	5394956	0	1			0		other	0
evnka101_1passive	457	Sound	standard	5406455	0	1			0		other	0
evnka101_1passive	458	Sound	deviant	5418095	0	1			0		other	0
evnka101_1passive	459	Sound	standard	5430075	0	2			0		other	0
evnka101_1passive	460	Sound	standard	5441845	0	2			0		other	0
evnka101_1passive	461	Sound	standard	5452995	0	1			0		other	0
evnka101_1passive	462	Sound	standard	5464765	0	2			0		other	0
evnka101_1passive	463	Sound	deviant	5477395	0	1			0		other	0
evnka101_1passive	464	Sound	standard	5489246	0	1			0		other	0
evnka101_1passive	465	Sound	standard	5500375	0	2			0		other	0
evnka101_1passive	466	Sound	standard	5512675	0	2			0		other	0
evnka101_1passive	467	Sound	standard	5525405	0	1			0		other	0
evnka101_1passive	468	Sound	standard	5537856	0	1			0		other	0
evnka101_1passive	469	Sound	deviant	5549904	0	2			0		other	0
evnka101_1passive	470	Sound	standard	5561884	0	1			0		other	0
evnka101_1passive	471	Sound	standard	5574634	0	1			0		other	0
evnka101_1passive	472	Sound	standard	5586073	0	1			0		other	0
evnka101_1passive	473	Sound	standard	5598744	0	1			0		other	0
evnka101_1passive	474	Sound	standard	5611013	0	1			0		other	0
evnka101_1passive	475	Sound	deviant	5622492	0	1			0		other	0
evnka101_1passive	476	Sound	standard	5634151	0	2			0		other	0
evnka101_1passive	477	Sound	standard	5645091	0	2			0		other	0
evnka101_1passive	478	Sound	standard	5656541	0	1			0		other	0
evnka101_1passive	479	Sound	standard	5667390	0	2			0		other	0
evnka101_1passive	480	Sound	standard	5679520	0	2			0		other	0
evnka101_1passive	481	Sound	deviant	5691670	0	1			0		other	0
evnka101_1passive	482	Sound	standard	5702840	0	2			0		other	0
evnka101_1passive	483	Sound	standard	5715210	0	1			0		other	0
evnka101_1passive	484	Sound	standard	5726989	0	2			0		other	0
evnka101_1passive	485	Sound	standard	5738069	0	2			0		other	0
evnka101_1passive	486	Sound	standard	5749169	0	2			0		other	0
evnka101_1passive	487	Sound	deviant	5760849	0	2			0		other	0
evnka101_1passive	488	Sound	standard	5772179	0	2			0		other	0
evnka101_1passive	489	Sound	standard	5783539	0	2			0		other	0
evnka101_1passive	490	Sound	standard	5795029	0	1			0		other	0
evnka101_1passive	491	Sound	standard	5805889	0	2			0		other	0
evnka101_1passive	492	Sound	standard	5818009	0	1			0		other	0
evnka101_1passive	493	Sound	standard	5829180	0	1			0		other	0
evnka101_1passive	494	Sound	standard	5840869	0	2			0		other	0
evnka101_1passive	495	Sound	standard	5852989	0	2			0		other	0
evnka101_1passive	496	Sound	deviant	5864399	0	2			0		other	0
evnka101_1passive	497	Sound	standard	5876979	0	2			0		other	0
evnka101_1passive	498	Sound	standard	5889529	0	2			0		other	0
evnka101_1passive	499	Sound	standard	5900459	0	1			0		other	0
evnka101_1passive	500	Sound	deviant	5911228	0	2			0		other	0
evnka101_1passive	501	Sound	standard	5922418	0	2			0		other	0
evnka101_1passive	502	Sound	standard	5934362	0	8			0		other	0
evnka101_1passive	503	Sound	standard	5945428	0	2			0		other	0
evnka101_1passive	504	Sound	standard	5956258	0	1			0		other	0
evnka101_1passive	505	Sound	deviant	5968908	0	2			0		other	0
evnka101_1passive	506	Sound	standard	5981148	0	2			0		other	0
evnka101_1passive	507	Sound	standard	5993508	0	2			0		other	0
evnka101_1passive	508	Sound	standard	6004768	0	1			0		other	0
evnka101_1passive	509	Sound	standard	6016178	0	2			0		other	0
evnka101_1passive	510	Sound	standard	6028128	0	2			0		other	0
evnka101_1passive	511	Sound	standard	6040248	0	2			0		other	0
evnka101_1passive	512	Sound	standard	6051668	0	2			0		other	0
evnka101_1passive	513	Sound	deviant	6063738	0	2			0		other	0
evnka101_1passive	514	Sound	standard	6075688	0	1			0		other	0
evnka101_1passive	515	Sound	standard	6086798	0	2			0		other	0
evnka101_1passive	516	Sound	standard	6099448	0	2			0		other	0
evnka101_1passive	517	Sound	standard	6111748	0	2			0		other	0
evnka101_1passive	518	Sound	deviant	6124178	0	2			0		other	0
evnka101_1passive	519	Sound	standard	6135228	0	1			0		other	0
evnka101_1passive	520	Sound	standard	6146057	0	1			0		other	0
evnka101_1passive	521	Sound	deviant	6157697	0	2			0		other	0
evnka101_1passive	522	Sound	standard	6169517	0	2			0		other	0
evnka101_1passive	523	Sound	standard	6182247	0	1			0		other	0
evnka101_1passive	524	Sound	standard	6193147	0	1			0		other	0
evnka101_1passive	525	Sound	standard	6204597	0	2			0		other	0
evnka101_1passive	526	Sound	standard	6215477	0	1			0		other	0
evnka101_1passive	527	Sound	standard	6227676	0	2			0		other	0
evnka101_1passive	528	Sound	standard	6240136	0	2			0		other	0
evnka101_1passive	529	Sound	standard	6251226	0	1			0		other	0
evnka101_1passive	530	Sound	deviant	6263465	0	1			0		other	0
evnka101_1passive	531	Sound	standard	6275464	0	2			0		other	0
evnka101_1passive	532	Sound	standard	6286674	0	1			0		other	0
evnka101_1passive	533	Sound	standard	6298064	0	2			0		other	0
evnka101_1passive	534	Sound	deviant	6309374	0	1			0		other	0
evnka101_1passive	535	Sound	standard	6321734	0	2			0		other	0
evnka101_1passive	536	Sound	standard	6333464	0	2			0		other	0
evnka101_1passive	537	Sound	deviant	6344794	0	1			0		other	0
evnka101_1passive	538	Sound	standard	6356193	0	2			0		other	0
evnka101_1passive	539	Sound	standard	6368543	0	1			0		other	0
evnka101_1passive	540	Sound	deviant	6379842	0	2			0		other	0
evnka101_1passive	541	Sound	standard	6392442	0	1			0		other	0
evnka101_1passive	542	Sound	standard	6405051	0	2			0		other	0
evnka101_1passive	543	Sound	standard	6415921	0	1			0		other	0
evnka101_1passive	544	Sound	standard	6428361	0	2			0		other	0
evnka101_1passive	545	Sound	standard	6440641	0	2			0		other	0
evnka101_1passive	546	Sound	standard	6453391	0	1			0		other	0
evnka101_1passive	547	Sound	standard	6464490	0	1			0		other	0
evnka101_1passive	548	Sound	standard	6477190	0	2			0		other	0
evnka101_1passive	549	Sound	deviant	6489730	0	1			0		other	0
evnka101_1passive	550	Sound	standard	6501950	0	1			0		other	0
evnka101_1passive	551	Sound	standard	6513949	0	1			0		other	0
evnka101_1passive	552	Sound	standard	6524749	0	2			0		other	0
evnka101_1passive	553	Sound	standard	6535729	0	2			0		other	0
evnka101_1passive	554	Sound	deviant	6547119	0	2			0		other	0
evnka101_1passive	555	Sound	standard	6558239	0	1			0		other	0
evnka101_1passive	556	Sound	standard	6569979	0	2			0		other	0
evnka101_1passive	557	Sound	deviant	6582229	0	1			0		other	0
evnka101_1passive	558	Sound	standard	6593099	0	2			0		other	0
evnka101_1passive	559	Sound	standard	6605649	0	2			0		other	0
evnka101_1passive	560	Sound	standard	6617009	0	2			0		other	0
evnka101_1passive	561	Sound	deviant	6628209	0	1			0		other	0
evnka101_1passive	562	Sound	standard	6639628	0	2			0		other	0
evnka101_1passive	563	Sound	standard	6650758	0	2			0		other	0
evnka101_1passive	564	Sound	standard	6662388	0	1			0		other	0
evnka101_1passive	565	Sound	standard	6673449	0	1			0		other	0
evnka101_1passive	566	Sound	standard	6684287	0	2			0		other	0
evnka101_1passive	567	Sound	standard	6695187	0	2			0		other	0
evnka101_1passive	568	Sound	standard	6707007	0	2			0		other	0
evnka101_1passive	569	Sound	deviant	6718407	0	2			0		other	0
evnka101_1passive	570	Sound	standard	6729667	0	2			0		other	0
evnka101_1passive	571	Sound	standard	6742027	0	2			0		other	0
evnka101_1passive	572	Sound	standard	6753298	0	1			0		other	0
evnka101_1passive	573	Sound	standard	6765767	0	1			0		other	0
evnka101_1passive	574	Sound	standard	6776716	0	2			0		other	0
evnka101_1passive	575	Sound	standard	6788247	0	1			0		other	0
evnka101_1passive	576	Sound	standard	6799536	0	2			0		other	0
evnka101_1passive	577	Sound	standard	6811546	0	2			0		other	0
evnka101_1passive	578	Sound	standard	6823826	0	2			0		other	0
evnka101_1passive	579	Sound	deviant	6835526	0	1			0		other	0
evnka101_1passive	580	Sound	standard	6847475	0	2			0		other	0
evnka101_1passive	581	Sound	standard	6859865	0	1			0		other	0
evnka101_1passive	582	Sound	deviant	6870664	0	1			0		other	0
evnka101_1passive	583	Sound	standard	6881774	0	1			0		other	0
evnka101_1passive	584	Sound	standard	6894193	0	2			0		other	0
evnka101_1passive	585	Sound	standard	6905573	0	2			0		other	0
evnka101_1passive	586	Sound	standard	6916533	0	2			0		other	0
evnka101_1passive	587	Sound	standard	6927533	0	1			0		other	0
evnka101_1passive	588	Sound	standard	6939262	0	2			0		other	0
evnka101_1passive	589	Sound	standard	6950082	0	1			0		other	0
evnka101_1passive	590	Sound	standard	6961661	0	2			0		other	0
evnka101_1passive	591	Sound	standard	6973761	0	2			0		other	0
evnka101_1passive	592	Sound	standard	6984591	0	1			0		other	0
evnka101_1passive	593	Sound	standard	6995500	0	2			0		other	0
evnka101_1passive	594	Sound	standard	7008170	0	2			0		other	0
evnka101_1passive	595	Sound	standard	7018960	0	2			0		other	0
evnka101_1passive	596	Sound	standard	7031670	0	2			0		other	0
evnka101_1passive	597	Sound	standard	7043430	0	1			0		other	0
evnka101_1passive	598	Sound	standard	7055530	0	2			0		other	0
evnka101_1passive	599	Sound	deviant	7067530	0	2			0		other	0
evnka101_1passive	600	Sound	standard	7080020	0	2			0		other	0
evnka101_1passive	601	Sound	standard	7091280	0	2			0		other	0
evnka101_1passive	602	Sound	deviant	7102990	0	1			0		other	0
evnka101_1passive	603	Sound	standard	7115250	0	2			0		other	0
evnka101_1passive	604	Sound	standard	7126460	0	1			0		other	0
evnka101_1passive	605	Sound	standard	7139030	0	2			0		other	0
evnka101_1passive	606	Sound	standard	7149950	0	1			0		other	0
evnka101_1passive	607	Sound	standard	7162540	0	2			0		other	0
evnka101_1passive	608	Sound	deviant	7174320	0	2			0		other	0
evnka101_1passive	609	Sound	standard	7185260	0	1			0		other	0
evnka101_1passive	610	Sound	standard	7197649	0	2			0		other	0
evnka101_1passive	611	Sound	standard	7209399	0	2			0		other	0
evnka101_1passive	612	Sound	standard	7221989	0	2			0		other	0
evnka101_1passive	613	Sound	standard	7234289	0	2			0		other	0
evnka101_1passive	614	Sound	standard	7246519	0	2			0		other	0
evnka101_1passive	615	Sound	standard	7258989	0	2			0		other	0
evnka101_1passive	616	Sound	standard	7271399	0	2			0		other	0
evnka101_1passive	617	Sound	standard	7282419	0	2			0		other	0
evnka101_1passive	618	Sound	standard	7293869	0	2			0		other	0
evnka101_1passive	619	Sound	standard	7305209	0	2			0		other	0
evnka101_1passive	620	Sound	deviant	7317469	0	1			0		other	0
evnka101_1passive	621	Sound	standard	7329639	0	1			0		other	0
evnka101_1passive	622	Sound	standard	7341138	0	1			0		other	0
evnka101_1passive	623	Sound	standard	7351947	0	2			0		other	0
evnka101_1passive	624	Sound	standard	7363697	0	2			0		other	0
evnka101_1passive	625	Sound	standard	7374558	0	1			0		other	0
evnka101_1passive	626	Sound	standard	7386817	0	2			0		other	0
evnka101_1passive	627	Sound	standard	7398337	0	1			0		other	0
evnka101_1passive	628	Sound	standard	7410567	0	2			0		other	0
evnka101_1passive	629	Sound	standard	7422397	0	2			0		other	0
evnka101_1passive	630	Sound	standard	7434077	0	2			0		other	0
evnka101_1passive	631	Sound	standard	7445197	0	2			0		other	0
evnka101_1passive	632	Sound	standard	7457027	0	2			0		other	0
evnka101_1passive	633	Sound	standard	7469497	0	2			0		other	0
evnka101_1passive	634	Sound	standard	7480897	0	2			0		other	0
evnka101_1passive	635	Sound	standard	7492387	0	1			0		other	0
evnka101_1passive	636	Sound	standard	7503807	0	2			0		other	0
evnka101_1passive	637	Sound	standard	7514577	0	2			0		other	0
evnka101_1passive	638	Sound	standard	7527117	0	2			0		other	0
evnka101_1passive	639	Sound	deviant	7539697	0	2			0		other	0
evnka101_1passive	640	Sound	standard	7550467	0	2			0		other	0
evnka101_1passive	641	Sound	standard	7562537	0	2			0		other	0
evnka101_1passive	642	Sound	deviant	7574967	0	1			0		other	0
evnka101_1passive	643	Sound	standard	7587407	0	1			0		other	0
evnka101_1passive	644	Sound	standard	7598226	0	1			0		other	0
evnka101_1passive	645	Sound	standard	7609416	0	2			0		other	0
evnka101_1passive	646	Sound	standard	7621216	0	1			0		other	0
evnka101_1passive	647	Sound	deviant	7633766	0	2			0		other	0
evnka101_1passive	648	Sound	standard	7644686	0	2			0		other	0
evnka101_1passive	649	Sound	standard	7655856	0	2			0		other	0
evnka101_1passive	650	Sound	standard	7667956	0	2			0		other	0
evnka101_1passive	651	Sound	standard	7678886	0	2			0		other	0
evnka101_1passive	652	Sound	standard	7690167	0	1			0		other	0
evnka101_1passive	653	Sound	standard	7701476	0	2			0		other	0
evnka101_1passive	654	Sound	deviant	7714076	0	2			0		other	0
evnka101_1passive	655	Sound	standard	7725416	0	2			0		other	0
evnka101_1passive	656	Sound	standard	7738006	0	2			0		other	0
evnka101_1passive	657	Sound	standard	7749286	0	2			0		other	0
evnka101_1passive	658	Sound	deviant	7760626	0	2			0		other	0
evnka101_1passive	659	Sound	standard	7772546	0	1			0		other	0
evnka101_1passive	660	Sound	standard	7783426	0	2			0		other	0
evnka101_1passive	661	Sound	standard	7795496	0	2			0		other	0
evnka101_1passive	662	Sound	standard	7807556	0	1			0		other	0
evnka101_1passive	663	Sound	standard	7818696	0	1			0		other	0
evnka101_1passive	664	Sound	deviant	7829935	0	2			0		other	0
evnka101_1passive	665	Sound	standard	7840925	0	2			0		other	0
evnka101_1passive	666	Sound	standard	7852395	0	1			0		other	0
